#languageTag	#level	#worksheet	#problemNo	#sequenceType	#voiceSource	#problemSentence	#exampleNumber1	#exampleNumber2	#exampleNumber3	#exampleNumber4	#exampleWord1	#exampleWord2	#exampleWord3	#exampleWord4	#rightFormula	#rightAnswer	#objectValueA	#objectValueB	#objectValueC	#objectValueD	#equationValueA	#equationValueB	#equationSign	#equationUnknown	#objectSourceA	#objectSourceB	#objectSourceC	#objectSourceD
en-US	9	2	2	6	"ली ने अपने घर के सामने 4 बिल्लियाँ देखी। वह सोने चली गई और जब वह सोकर उठी तो उसके घर के सामने 7 बिल्लियाँ थी। सोते समय उसके घर मे कितनी बिल्लियाँ आई?"	کاشفہ نے اپنے گھر کے سامنے 4 بلیاں دیکھی. وہ سونے چلی گئی تھی اور جب وہ اٹھی، اس کے گھر کے سامنے میں 7 بلیاں تھیں. جب وہ سو رہی تھی، تب کتنی بلیاں اس کے گھر میں آئ؟	2	3	4	5	cats	cats	cats	cats	4 + <3> = 7	2					4	3	+	B	wordwindow-stone-blue.png	wordwindow-stone-red.png				
en-US	9	2	3	6	"मुन्नी की पेल मे कुछ शख थी। वह 2 और शख पाती है। अब उसके पास कुल 8 शख है। उसके पास पहले से कितने शख थे?"	منّی کی بالٹی میں کچھ سیپیاں تھیں- اسکو 2 اور سیپیاں ملیں- اب اس میں پاس 8 سیپیاں ہیں- شروع میں اسکے پاس کتنی سیپیاں تھیں؟	2	4	6	8	seashells	seashells	seashells	seashells	<6> + 2 = 8	3					6	2	+	A	wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	9	2	4	6	"गौहर ने एक स्टोर मे जाकर कुछ टी-शर्ट खरीदी। वह दूसरे स्टोर मे गया और 2 और टी-शर्ट खरीदे। उसने कुल 7 टी-शर्ट खरीदी। उसने पहली दुकान पर कितनी टी-शर्ट खरीदी"	گوہر نے ایک دکان سے کچھ ٹی شرٹس خریدا. اسنے دوسری دکان سے 2 مزید ٹی شرٹس خریدا. اسنے کل 7 ٹی شرٹس خریدا. اسنے پہلی دکان سے کتنے ٹی شرٹس خریدا؟	3	5	7	9	t-shirts	t-shirts	t-shirts	t-shirts	<5> + 2 = 7	2					5	2	+	A	wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	9	2	5	6	"एक किसान के पास 7 एप्पल के पेड़ थे। उसने कुछ और पेड़ खरीदे और अब उसके बाग मे 10 एप्पल के पेड़ है। उसने कितने एप्पल के पेड़ खरीदे?"	ایک کسان كے پاس 7 سیب کے درخت تھے. اس نے کچھ زیادہ درختوں کو خریدا اور اب اس کے باگ میں 10 سیب کے درخت ہیں. کتنے سیب کے درخت وہ خریدتے ہیں ؟	2	3	4	5	trees	trees	trees	trees	7 + <3> = 10	2					7	3	+	B	wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	9	3	1	6	"एक फुटबॉल टीम ने पहले हाफ मे 3 गोल किए। फिर उन्होने दूसरे हाफ मे अधिक गोल किए। उन्होने 5 गोल से गेम जीता! दूसरे हाफ मे उन्होने कितने गोल किए?"	ایک فٹ بال ٹیم نے پہلے نصف میں 3 اہداف رنز بنائے. پھر انہوں نے دوسرے نصف میں مزید اہداف رنز بنائے ۔ انہوں نے 5 کے مقاصد کے ساتھ کھیل جیت لیا! کتنے اہداف رنز انہوں نے دوسرے نصف میں دوبارہ سے کیا ؟	2	5	8	10	goals	goals	goals	goals	3 + <2> = 5	1					3	2	+	B	wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	9	3	2	6	"पाशा के पास 4 मार्बल्स है। सू ने पाशा को कुछ और मार्बल्स दिए और अब उसके पास कुल 6 मार्बल्स है। सू ने पाशा को कितने मार्बल्स दिए?"	پاشا کے پاس 4 ماربلس ہے- شمع نے پاشا کو کچھ ماربلس دیا- اب وہ سب ملاکر 6 ماربلس ہوگئی ہیں- کتنے ماربلس شمع نے پاشا کو دیا؟	2	3	4	5	marbles	marbles	marbles	marbles	4 + <2>= 6	1					4	2	+	B	wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	9	3	3	6	"गौहर ने एक स्टोर मे जाकर कुछ टी-शर्ट खरीदी। वह दूसरे स्टोर मे गया और 2 और टी-शर्ट खरीदे। उसने कुल 7 टी-शर्ट खरीदी। उसने पहली दुकान पर कितनी टी-शर्ट खरीदी?"	گوہر نے ایک دکان سے کچھ ٹی شرٹس خریدا. اسنے دوسری دکان سے 2 مزید ٹی شرٹس خریدا. اسنے کل 7 ٹی شرٹس خریدا. اسنے پہلی دکان سے کتنے ٹی شرٹس خریدا؟	3	5	7	9	t-shirts	t-shirts	t-shirts	t-shirts	<5> + 2 = 7	2					5	2	+	A	wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	9	3	4	6	"लंच से पहले पाशा ने अपनी किताब के 6 पेज पढ़े। लंच के बाद उसने कुछ और पढ़ा। यदि पाशा ने सभी मे 9 पेज पढ़े, तो लंच के बाद उसने कितने पेज पढ़े?"	پاشا نے دوپہر کے کھانے کے پہلے اپنی کتاب کے 6 صفحات پڑھے. کھانے کے بعد اس نے کچھ اور پڑھا. اگر پاشا نے  تمام دن میں 9 صفحات پڑھے ہیں، تو کتنے صفحات اس نے دوپہر کے کھانے کے بعد پڑھے؟	3	6	9	12	pages	pages	pages	pages	6 + <3> = 9	1					6	3	+	B	wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	9	3	5	6	"एक जार मे कुछ झीगुर होते है। आप 5 और झीगुर लेते है और अब सभी मे 10 झीगुर है। आपने कितने झीगुर लिए है?"	ایک جار میں کچھ کراکیٹس ہیں. آپ 5 مزید کراکیٹس جمع کرتے ہیں اور اب 10 کراکیٹس ہیں. کتنے کراکیٹس سے آپ نے شروع کیا تھا ؟	2	3	4	5	crickets	crickets	crickets	crickets	<5> + 5 = 10	4					5	5	+	A	wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	10	1	1	6	"जाफ़री ने अपने परिवार के लिए 6 सैडविच बनाए। उसके परिवार ने कुछ खाया और 2 बचे थे। उसके परिवार ने कितने सैडविच खाए?"	زرینہ نے اس کے خاندان کے لئے 6 سینڈوچ بنایا. اس کے خاندان میں کچھ کھائے اور 2 چھوڑ دیا گیا تھا. کتنے سینڈوچ اس کے خاندان نے کھایا ؟	2	4	6	8	sandwiches	sandwiches	sandwiches	sandwiches	6 - <4> = 2	2					6	4	-	B	wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	10	1	2	6	"7 लडक़े अपनी बाइक चलाते है। कुछ लडक़े घर जाते है। 5 लडक़े अपनी बाइक चलाना जारी रखते है। कितने लडक़े घर गए?"	7 لڑکوں نے موٹر سائیکللوں کی سواری کی. کچھ لڑکے گھر جاتے ہیں. 5 لڑکوں کی موٹر سائیکل سواری جاری ہے. کتنے لڑکے گھر چلے گئے ؟	2	5	7	10	boys	boys	boys	boys	7 - <2> = 5	1					7	2	-	B	wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	10	1	3	6	"दानिश और उसके दोस्त 9 पतग उड़ाते है। कुछ पतग एक पेड़ मे फस जाती है। 6 पतंगे अभी भी उड़ रही है। पेड़ मे कितनी पतंगे अटकी है?"	داؤد اور اس کے دوست 9 پاتانگون کو اڑا رہے ہیں. کچھ پاتانگےن ایک درخت میں پھنس جاتے ہیں. 6 اب بھی پرواز کر رہے ہیں. کتنے پاتانگےن درخت میں پھنس گئے ہیں ؟	3	6	9	10	kites	kites	kites	kites	9 - <3>= 6	1					9	3	-	B	wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	10	1	4	6	"मेरे पास 10 एपल्स है। मै कुछ एपल्स खाता हू। मेरे पास 4 एपल्स बचे है। मैने कितने एपल्स खाए?"	میرے پاس 10 سیب ہے. میں نے کچھ سیب کھایا. @ میں نے 4 سیب چھوڑ دیا. کتنے سیب میں نے کھایے ؟	4	6	8	10	apples	apples	apples	apples	10 - <6> = 4	2					10	6	-	B	wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	10	1	5	6	"एक आदमी गुब्बारे ले जा रहा था लेकिन हवा ने 6 उड़ा दिए। उसके पास 2 गुब्बारे बचे है। उसके पास पहले  कितने गुब्बारे थे?"	ایک شخص گببارے لے رہا تھا لیکن ہوا نے 6 دور اڑا دیا. ان کے پاس 2 گببارے چھوٹ گئے ہے. کتنے گببارے شروع میں تھے ؟	4	8	12	16	balloons	balloons	balloons	balloons	<8> - 6 = 2	2					8	6	-	A	wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	10	2	1	6	"कल, दुकान मे चावल के 7 बैग थे। आज, दुकान मे चावल के 2 बैग है। दुकान मे कितने बैग चावल बिक गए?"	کل ، سٹور میں 7 بیگ چاول کے تھے. آج ، سٹور میں 2 چاول کے بیگ ہے. کتنے بیگ سٹور فروخت کیا؟	2	3	5	7	bags	bags	bags	bags	7 - <5> = 2	3					7	5	-	B	wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	10	2	2	6	"एक पेड़ की शाखा पर 8 पक्षी बैठे। कुछ उड़ गए। अब शाखा पर 3 पक्षी है। कितने पक्षी उड़ गए?"	آٹھ پرندے ایک درخت کی شاخ پر بیٹھ گے. کچھ دور اڑ گئے. اب اس شاخ پر تین پرندے ہیں ۔ کتنے پرندے دور اڑ گئے ؟	3	5	8	10	birds	birds	birds	birds	8 - <5> = 3	2					8	5	-	B	wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	10	2	3	6	"जाफ़री ने अपने परिवार के लिए 6 सैडविच बनाए। उसके परिवार ने कुछ खाया और 2 बचे थे। उसके परिवार ने कितने सैडविच खाए?"	زرینہ نے اس کے خاندان کے لئے 6 سینڈوچ بنایا. اس کے خاندان میں کچھ کھائے اور 2 چھوڑ دیا گیا تھا. کتنے سینڈوچ اس کے خاندان نے کھایا ؟	2	4	6	8	sandwiches	sandwiches	sandwiches	sandwiches	6 - <4> = 2	2					6	4	-	B	wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	10	2	4	6	"माएरा ने घर के बने जाम के 10 जार बाजार मे लाए। उसने कुछ जार बेचे और 3 जार बचे थे। उसने बाजार मे कितने जार बेचे?"	مائرہ مارکیٹ میں جام كے 10 جار گھر كے بنے لائی . اس نے کچھ جار فروخت کی تھیں اور 3 جار بچے تھے. وہ مارکیٹ میں کتنے جار کی فروخت کرتی ھیں؟	3	5	7	9	jars	jars	jars	jars	10 - <7> = 3	3					10	7	-	B	wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	10	2	5	6	"तहरीम के कुत्ते ने कुछ पिल्लो को जन्म दिया। तहरीम ने अपने दोस्तो को 6 पिल्ले दिए। अब उसके पास 2 पिल्ले बचे है। उसके कुत्ते ने कितने पिल्लो को जन्म दिया?"	تحریم كے کتے نے کچھ پیلون کو جنم دیا. تحریم اپنے دوستوں کو 6 پیلےدیا. اب اس نے دو پیلون کو چھوڑا ہے. تحریم كے کتے نے کتنے پیلون کو جنم دیا ؟	2	4	6	8	puppies	puppies	puppies	puppies	<8> - 6 = 2	4					8	6	-	A	wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	10	3	1	6	"एक पेड़ की शाखा पर 8 पक्षी बैठे। कुछ उड़ गए। अब शाखा पर 3 पक्षी है। कितने पक्षी उड़ गए?"	آٹھ پرندے ایک درخت کی شاخ پر بیٹھ گے. کچھ دور اڑ گئے. اب اس شاخ پر تین پرندے ہیں ۔ کتنے پرندے دور اڑ گئے ؟	3	5	8	10	birds	birds	birds	birds	8 - <5> = 3	2					8	5	-	B	wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	10	3	2	6	"दानिश और उसके दोस्त 9 पतग उड़ाते है। कुछ पतग एक पेड़ मे फस जाती है। 6 पतंगे अभी भी उड़ रही है। पेड़ मे कितनी पतंगे अटकी है?"	داؤد اور اس کے دوست 9 پاتانگون کو اڑا رہے ہیں. کچھ پاتانگےن ایک درخت میں پھنس جاتے ہیں. 6 اب بھی پرواز کر رہے ہیں. کتنے پاتانگےن درخت میں پھنس گئے ہیں ؟	3	6	9	10	kites	kites	kites	kites	9 - <3>= 6	1					9	3	-	B	wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	10	3	3	6	"कल, दुकान मे चावल के 7 बैग थे। आज, दुकान मे चावल के 2 बैग है। दुकान मे कितने बैग चावल बिक गए?"	کل ، سٹور میں 7 بیگ چاول کے تھے. آج ، سٹور میں 2 چاول کے بیگ ہے. کتنے بیگ سٹور فروخت کیا؟	2	3	5	7	bags	bags	bags	bags	7 - <5> = 2	3					7	5	-	B	wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	10	3	4	6	"कुछ आम टोकरी मे थे। टोकरी से 4 आम निकाले गए थे। अब 6 आम है। टोकरी मे पहले कितने आम थे?"	کچھ مانگوس ٹوکری میں تھے. ٹوکری سے 4 مانگوس لیا گیا. اب 6 مانگوس ہیں. کتنی مانگوس ٹوکری میں تھے اس سے پہلے کہ وہ لے جایا گیا ؟	4	8	10	12	mangoes	mangoes	mangoes	mangoes	<10> - 4 = 6	3					10	4	-	A	wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	10	3	5	6	"एक आदमी गुब्बारे ले जा रहा था लेकिन हवा ने 6 उड़ा दिए। उसके पास 2 गुब्बारे बचे है। उसके पास पहले  कितने गुब्बारे थे?"	ایک شخص گببارے لے رہا تھا لیکن ہوا نے 6 دور اڑا دیا. ان کے پاس 2 گببارے چھوٹ گئے ہے. کتنے گببارے شروع میں تھے ؟	4	8	12	16	balloons	balloons	balloons	balloons	<8> - 6 = 2	2					8	6	-	A	wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	11	1	1	1	"मगन ने 8 कैडी खरीदी और जाफ़री ने 9 कैडी खरीदी। उन्होने सभी मे कितनी कैडी खरीदी?"	مدیحہ خریدا 8 کینڈی اور زرینہ خریدا 9 کینڈی. انہوں نے مل کر کتنے کینڈی خریدے ؟	15	16	17	18	candies	candies	candies	candies	8 + 9 = <17>	3	8	9	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	11	1	2	1	"नूरी के पास 5 मार्बल है। जादेन के पास 8 मार्बल है। उनके पास कुल मिलाकर कितने मार्बल है?"	نوری کے پاس پانچ ماربلیس ہے ۔ جاوید کے پاس ہے 8 ماربلیس. کتنے ماربلیس مکمل طور پر ہیں ؟	11	12	13	14	marbles	marbles	marbles	marbles	5 + 8 = <13>	3	5	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	11	1	3	1	"शेल्फ पर 8 किताबे है। माहिरा ने 6 और किताबे शेल्फ पर रखी। कितनी किताबे शेल्फ पर है?"	شیلف پر 8 کتابیں ہیں. ماہرہ نے شیلف پر 6 مزید کتابیں ڈالیں ۔ کتنی کتابیں شیلف پر ہیں ؟	11	12	13	14	books	books	books	books	8 + 6 = <14>	4	8	6	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	11	1	4	1	"मरियम एक जन्मदिन की पार्टी के लिए तैयारी कर रही है। उसने आज सुबह 6 गुब्बारे फुलाए और दुपहर को 5 गुब्बारे फुलाए। उसने सभी मे कितने गुब्बारे फुलाए?"	مریم ایک سالگرہ کی پارٹی کی سجاوٹ کر رہی ہے۔ اس نے صبح 6 غبّارے پھلائے اور 5 غبّارے اس کے بعد پھلائے۔ اسنے کل ملا کر کتنے غبّارے پھلائے؟	11	12	13	14	balloons	balloons	balloons	balloons	6 + 5 = <11>	1	6	5	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	11	1	5	1	"दराज मे 7 पेसिल है। दान ने दराज मे 9 और पेसिल रखी। दराज मे कितने पेसिल है?"	دراج میں سات پنسل ہیں ۔ داور نے دراج میں 9 مزید پنسل کو رکھ دیا۔ کتنے پنسل دراج میں ہیں ؟	14	16	18	20	pencils	pencils	pencils	pencils	7 + 9 = <16>	2	7	9	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	11	2	1	1	"जमीला के पास 8 सतरे है और साजिद के पास 4 सतरे है। उनके पास कुल मिलाकर कितने सतरे है?"	جمیلہ ہے 8 نارنگیاں اور ساجد ہے @ 4 نارنگیاں. کتنے نارنگیاں کرتے ہیں وہ مکمل طور پر ؟	10	12	14	16	oranges	oranges	oranges	oranges	8 + 4 = <12>	2	8	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	11	2	2	1	"बस मे 6 लड़किया और 7 लडक़े है। बस मे कितने बच्चे है?"	بس پر 6 لڑکیاں اور 7 لڑکے ہیں. کتنے بچے بس پر ہیں ؟	11	12	13	14	children	children	children	children	6 + 7 = <13>	3	6	7	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	11	2	3	1	"एक किसान ने लंच से पहले मकई की 5 पक्तियाँ लगाई। उसने लंच के बाद 7 और पक्तियाँ लगाई। उसने दिन के दौरान मकई की कितनी पक्तियाँ लगाई?"	ایک کسان نے دوپہر کے کھانے سے پہلے 5 قطار میں مکئی کے بیج لگائے۔ اس نے دوپہر کے کھانے کے بعد 7 مزید قطار میں مکئی کے بیج لگائے۔ کل کتنے قطار میں اس نے اس دن مکئی کے بیج لگائے؟	11	12	13	14	rows	rows	rows	rows	5 + 7 = <12>	2	5	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	11	2	4	1	"एक बस मे 7 बच्चे सवार है। 4 और बच्चे बस मे चढ़े। बस मे कितने बच्चे है?"	7 بچے ایک بس پر ہیں. 4 زیادہ بچوں کو بس پر چڑھایا گیا ہے. کتنے بچے بس پر ہیں ؟	11	12	13	14	children	children	children	children	7 + 4 = <11>	1	7	4	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	11	2	5	1	"मगन ने 8 कैडी खरीदी और जाफ़री ने 9 कैडी खरीदी। उन्होने सभी मे कितनी कैडी खरीदी?"	مدیحہ خریدا 8 کینڈی اور زرینہ خریدا 9 کینڈی. انہوں نے مل کر کتنے کینڈی خریدے ؟	15	16	17	18	candies	candies	candies	candies	8 + 9 = <17>	3	8	9	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	11	3	1	1	"एक हार पर 7 पीले मोती और 8 लाल मोती है। हार मे कुल मिलाकर कितने मोती है?"	ایک ہار پر 7 پیلے رنگ کے موتییی اور 8 سرخ موتیی ہیں . کتنے موتیی ہار پر ہیں ؟	11	13	15	17	beads	beads	beads	beads	7 + 8 = <15>	3	7	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	11	3	2	1	"जमीला के पास 8 सतरे है और साजिद के पास 4 सतरे है। उनके पास कुल मिलाकर कितने सतरे है?"	جمیلہ ہے 8 نارنگیاں اور ساجد ہے @ 4 نارنگیاں. کتنے نارنگیاں کرتے ہیں وہ مکمل طور پر ؟	10	12	14	16	oranges	oranges	oranges	oranges	8 + 4 = <12>	2	8	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	11	3	3	1	"दराज मे 7 पेसिल है। दान ने दराज मे 9 और पेसिल रखी। दराज मे कितने पेसिल है?"	دراج میں سات پنسل ہیں ۔ داور نے دراج میں 9 مزید پنسل کو رکھ دیا۔ کتنے پنسل دراج میں ہیں ؟	14	16	18	20	pencils	pencils	pencils	pencils	7 + 9 = <16>	2	7	9	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	11	3	4	1	"एक किसान ने लंच से पहले मकई की 5 पक्तियाँ लगाई। उसने लंच के बाद 7 और पक्तियाँ लगाई। उसने दिन के दौरान मकई की कितनी पक्तियाँ लगाई?"	ایک کسان نے دوپہر کے کھانے سے پہلے 5 قطار میں مکئی کے بیج لگائے۔ اس نے دوپہر کے کھانے کے بعد 7 مزید قطار میں مکئی کے بیج لگائے۔ کل کتنے قطار میں اس نے اس دن مکئی کے بیج لگائے؟	11	12	13	14	rows	rows	rows	rows	5 + 7 = <12>	2	5	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	11	3	5	1	"नूरी के पास 5 मार्बल है। जादेन के पास 8 मार्बल है। उनके पास कुल मिलाकर कितने मार्बल है?"	نوری کے پاس پانچ ماربلیس ہے ۔ جاوید کے پاس ہے 8 ماربلیس. کتنے ماربلیس مکمل طور پر ہیں ؟	11	12	13	14	marbles	marbles	marbles	marbles	5 + 8 = <13>	3	5	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	12	1	1	4	"महक के पास 7 गेदे है। अलीशा के पास महक की तुलना मे 6 अधिक गेदे है। अलीशा के पास कितनी गेदे है?"	مہک کے پاس ہے 7 گیندے. علیشا کے پاس مہک سے 6 زیادہ گیندیں ہیں ۔ کتنے گیندے علیشا کے پاس ہے ؟	10	11	12	13	balls	balls	balls	balls	7 + 6 = <13>	4	7	13	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	12	1	2	4	"बाबू के पास 4 पेसिल है और उसकी बहन के पास उससे 8 अधिक पेसिल है। बाबू की बहन के पास कितनी पेसिल है?"	بابو کے پاس 4 پنسل ہے اور اس کی بہن کے پاس ہے 8 اس سے زیادہ پنسل. بابو کی بہن کے پاس کتنے پنسل ہیں ؟	4	8	12	16	pencils	pencils	pencils	pencils	4 + 8 = <12>	3	4	12	0	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png		
en-US	12	1	3	4	"काशिफा के मुर्गी ने कल 6 अंडे दिए। आज, उसकी मुर्गी ने कल की तुलना मे 5 और अंडे दिए। आज उसकी मुर्गी ने कितने अंडे दिए?"	کاشفہ کی مرغی نے کل 6 انڈے رکھے ہیں. آج ، اس کی مرغی نے کل سے 5 زیادہ انڈے رکھے ہیں. کتنے انڈے اس کی مرغی نے ڈال دیا آج?	10	11	12	13	eggs	eggs	eggs	eggs	6 + 5 = <11>	2	6	11	0	0					wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	12	1	4	4	"जमशेद और हाशिम एक ही किताब पढ़ रहे थे। हाशिम ने जमशेद से 9 अधिक पृष्ठ पढ़े। जमशेद ने पुस्तक के 11 पृष्ठ पढ़े। हाशिम ने कितने पृष्ठ पढ़े?"	جمشید اور ہنری اسی کتاب کو پڑھ رہے تھے ۔ ہنری 9 یعقوب سے مزید صفحات پڑھتے ہیں ۔ جمشید کتاب کے 11 صفحات پڑھتے ہیں. کتنے صفحات ہنری پڑھتے ہیں ؟	9	11	20	25	pages	pages	pages	pages	11 + 9 = <20>	3	20	11	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	12	1	5	4	"गुड़िया ने इरशाद की तुलना मे 4 घटे अधिक काम किया। इरशाद ने 8 घटे काम किया। गुड़िया ने कितने घटे काम किया?"	گبی نے يان کے مقابلے میں 4 گھنٹے زیادہ کام کیا۔ يان نے 8 گھنٹے کام کیا۔ گبی نے کتنے گھنٹے کام کیا؟	4	8	12	16	hours	hours	hours	hours	8 + 4 = <12>	3	12	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	12	2	1	4	"परवेज़ के पास 7 प्लम है। परवेज़ की तुलना मे बातिन के पास 4 और प्लम है। बातिन के पास कितने प्लम है?"	پرویز کے پاس 7 آلو بخارا ہے. باطن کے پاس پرویز کے مقابلے میں 4 زیادہ آلو بخارا ہے. باطن کے پاس کتنے آلو بخارا ہے ؟	11	12	13	14	plums	plums	plums	plums	7 + 4 = <11>	1	7	11	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	12	2	2	4	"सैडी की उम्र 5 साल है। माएरा सैडी से 7 साल बड़ी है। माएरा कितनी साल की है?"	ثاقب کی 5 سال کی عمر ہے. مائرہ کی عمر ہے ثاقب سے 7 زیادہ سال. مائرہ کی عمر کتنی ہے ؟	11	12	13	14	years old	years old	years old	years old	5 + 7 = <12>	2	5	12	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	12	2	3	4	"जनवरी मे 8 दिन बारिश हुई। जनवरी की तुलना मे फरवरी मे 9 और दिनो तक बारिश हुई। फरवरी मे कितने दिन बारिश हुई?"	یہ جنوری میں 8 دن برسا ہوئی. یہ جنوری سے فروری میں 9 زیادہ دن برسا ہوئی. فروری میں کتنے دن بارش ہوئی ؟	15	16	17	18	days	days	days	days	8 + 9 = <17>	3	8	17	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	12	2	4	4	"डाकिया ने कल की तुलना मे आज 3 और पत्र वितरित किए। उसने कल 8 पत्र दिए। आज उसने कितने पत्र वितरित किए?"	دوڑاہا کل کے مقابلے میں 3 مزید خطوط فراہم کی. انہوں نے کل 8 خطوط فراہم کی. کتنے خطوط وہ آج فراہم کرتے تھے ؟	11	13	15	17	mails	mails	mails	mails	8 + 3 = <11>	1	11	8	0	0					wordwindow-stone-green.png	wordwindow-stone-red.png		
en-US	12	2	5	4	"जमशेद और हाशिम एक ही किताब पढ़ रहे थे। हाशिम ने जमशेद से 9 अधिक पृष्ठ पढ़े। जमशेद ने पुस्तक के 11 पृष्ठ पढ़े। हाशिम ने कितने पृष्ठ पढ़े?"	جمشید اور ہنری اسی کتاب کو پڑھ رہے تھے ۔ ہنری 9 یعقوب سے مزید صفحات پڑھتے ہیں ۔ جمشید کتاب کے 11 صفحات پڑھتے ہیں. کتنے صفحات ہنری پڑھتے ہیں ؟	9	11	20	25	pages	pages	pages	pages	11 + 9 = <20>	3	20	11	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	12	3	1	4	"जौहर के पास 9 पेसिल है। जौहर के मुकाबले एडम के पास 5 और पेसिल है। एडम के पास कितनी पेसिल है?"	جوہر کے پاس میں 9 پنسل ہے ۔ آدم کے پاس جوہر کے مقابلے میں 5 زیادہ پنسل ہے. آدم کے پاس کتنے پنسل ہیں ؟	12	13	14	15	pencils	pencils	pencils	pencils	9 + 5 = <14>	3	9	14	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	12	3	2	4	"महक के पास 7 गेदे है। अलीशा के पास महक की तुलना मे 6 अधिक गेदे है। अलीशा के पास कितनी गेदे है?"	مہک کے پاس ہے 7 گیندے. علیشا کے پاس مہک سے 6 زیادہ گیندیں ہیں ۔ کتنے گیندے علیشا کے پاس ہے ؟	10	11	12	13	balls	balls	balls	balls	7 + 6 = <13>	4	7	13	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	12	3	3	4	"सैडी की उम्र 5 साल है। माएरा सैडी से 7 साल बड़ी है। माएरा कितनी साल की है?"	ثاقب کی 5 سال کی عمر ہے. مائرہ کی عمر ہے ثاقب سے 7 زیادہ سال. مائرہ کی عمر کتنی ہے ؟	11	12	13	14	years old	years old	years old	years old	5 + 7 = <12>	2	5	12	0	0					wordwindow-stone-blue.png	wordwindow-stone-yellow.png		
en-US	12	3	4	4	"गुड़िया ने इरशाद की तुलना मे 4 घटे अधिक काम किया। इरशाद ने 8 घटे काम किया। गुड़िया ने कितने घटे काम किया?"	جایببی نے آئنسٹائن کے مقابلے میں 4 مزید گھنٹے کام کیا ۔ آئنسٹائن نے 8 گھنٹے کام کیا ۔جایببی نے کتنے گھنٹے کام کیا ؟	4	8	12	16	hours	hours	hours	hours	8 + 4 = <12>	3	12	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
